0.1 0 3.14106e-14
0.1 0.12 1.94316e-05
0.1 0.24 -3.80373e-06
0.1 0.36 1.21446e-07
0.1 0.48 -7.64356e-10
0.1 0.6 9.60311e-13
0.1 0.72 -1.20588e-14
0.1 0.84 3.36617e-14
0.1 0.96 6.0848e-14
0.1 1.08 5.50514e-14
0.1 1.2 1.94359e-14
0.1 1.32 -2.1886e-13
0.1 1.44 3.63775e-10
0.1 1.56 -1.52636e-07
0.1 1.68 1.35695e-05
0.1 1.8 -0.000231162
0.1 1.92 0.000524189
0.1 2.04 0.000458039
0.1 2.16 -0.000439276
0.1 2.28 4.4843e-05
0.1 2.4 -8.40902e-07
0.1 2.52 3.32118e-09
0.1 2.64 -1.28969e-11
0.1 2.76 -5.25233e-11
0.1 2.88 3.5544e-12
0.1 3 5.32754e-11
0.1 3.12 3.55447e-12
0.1 3.24 -5.25239e-11
0.1 3.36 -1.01242e-11
0.1 3.48 5.09857e-11
0.1 3.6 1.61118e-11
0.1 3.72 -4.9301e-11
0.1 3.84 -2.23815e-11
0.1 3.96 4.67145e-11
0.1 4.08 2.86533e-11
0.1 4.2 -4.27495e-11
0.1 4.32 -3.38926e-11
0.1 4.44 3.83152e-11
0.1 4.56 3.8315e-11
0.1 4.68 -3.38926e-11
0.1 4.8 -4.27494e-11
0.1 4.92 2.86534e-11
0.1 5.04 4.67145e-11
0.1 5.16 -2.23818e-11
0.1 5.28 -4.93006e-11
0.1 5.4 1.61115e-11
0.1 5.52 5.0986e-11
0.1 5.64 -1.01243e-11
0.1 5.76 -5.25237e-11
0.1 5.88 3.55433e-12
0.1 6 5.32756e-11
0.1 6.12 3.55441e-12
0.1 6.24 -5.2524e-11
0.1 6.36 -1.01242e-11
0.1 6.48 5.09857e-11
0.1 6.6 1.61119e-11
0.1 6.72 -4.93012e-11
0.1 6.84 -2.23811e-11
0.1 6.96 4.6714e-11
0.1 7.08 2.86536e-11
0.1 7.2 -4.27495e-11
0.1 7.32 -3.40577e-11
0.1 7.44 3.56789e-10
