1e-05 0 0.30137
1e-05 2 0.00273973
1e-05 4 0.00821918
1e-05 6 0.00273973
1e-05 8 0
1e-05 10 0
1e-05 12 0.00273973
1e-05 14 0
1e-05 16 0
1e-05 18 0
1e-05 20 0.00273973
1e-05 22 0.00547945
1e-05 24 0.00821918
1e-05 26 0.0410959
1e-05 28 0.0465753
1e-05 30 0.123288
1e-05 32 0.0465753
1e-05 34 0.0876712
1e-05 36 0.0630137
1e-05 38 0.0410959
1e-05 40 0.106849
1e-05 42 0.0821918
1e-05 44 0.126027
1e-05 46 0.0712329
1e-05 48 0.0739726
1e-05 50 0.090411
1e-05 52 0.539726
1e-05 54 0.50411
1e-05 56 0.0547945
1e-05 58 0.10137
1e-05 60 0.0520548
1e-05 62 0.0712329
1e-05 64 0.10137
1e-05 66 0.10137
1e-05 68 0.0273973
1e-05 70 0.0438356
1e-05 72 0.136986
1e-05 74 0.0794521
1e-05 76 0.0383562
1e-05 78 0.106849
1e-05 80 0.10137
1e-05 82 0.0767123
1e-05 84 0.115068
1e-05 86 0.10411
1e-05 88 0.0931507
1e-05 90 0.0958904
1e-05 92 0.0657534
1e-05 94 0.136986
1e-05 96 0.112329
1e-05 98 0.10137
1e-05 100 0.0575342
1e-05 102 0.123288
1e-05 104 0.0547945
1e-05 106 0.0712329
1e-05 108 0.0958904
1e-05 110 0.0767123
1e-05 112 0.0191781
1e-05 114 0.0931507
1e-05 116 0.0246575
1e-05 118 0.0849315
1e-05 120 0.0684932
1e-05 122 0.112329
1e-05 124 0.0767123
1e-05 126 0.060274
1e-05 128 0.0876712
1e-05 130 0.0958904
1e-05 132 0.090411
1e-05 134 0.0547945
1e-05 136 0.126027
1e-05 138 0.145205
1e-05 140 0.0575342
1e-05 142 0.126027
1e-05 144 0.112329
1e-05 146 0.0575342
1e-05 148 0.10411
1e-05 150 0.0958904
1e-05 152 0.0547945
1e-05 154 0.0630137
1e-05 156 0.0465753
1e-05 158 0.112329
1e-05 160 0.0767123
1e-05 162 0.0410959
1e-05 164 0.0958904
1e-05 166 0.0575342
1e-05 168 0.0465753
1e-05 170 0.0547945
1e-05 172 0.060274
1e-05 174 0.10411
1e-05 176 0.0493151
1e-05 178 0.136986
1e-05 180 0.0657534
1e-05 182 0.0493151
1e-05 184 0.0520548
1e-05 186 0.090411
1e-05 188 0.0849315
1e-05 190 0.0630137
1e-05 192 0.0246575
1e-05 194 0.0986301
1e-05 196 0.0273973
1e-05 198 0.0273973
1e-05 200 0.0219178
1e-05 202 0.0410959
1e-05 204 0.0657534
1e-05 206 0.0986301
1e-05 208 0.0657534
1e-05 210 0.0876712
1e-05 212 0.145205
1e-05 214 0.0767123
1e-05 216 0.0931507
1e-05 218 0.0876712
1e-05 220 0.0630137
1e-05 222 0.060274
1e-05 224 0.0684932
1e-05 226 0.090411
1e-05 228 0.0438356
1e-05 230 0.0849315
1e-05 232 0.0630137
1e-05 234 0.0739726
1e-05 236 0.0931507
1e-05 238 0.090411
1e-05 240 0.0849315
1e-05 242 0.0575342
1e-05 244 0.0712329
1e-05 246 0.0383562
1e-05 248 0.0657534
1e-05 250 0.106849
1e-05 252 0.060274
1e-05 254 0.0849315
1e-05 256 0.0739726
1e-05 258 0.0657534
1e-05 260 0.0356164
1e-05 262 0.10137
1e-05 264 1
1e-05 266 0.317808
1e-05 268 0.0684932
1e-05 270 0.0547945
1e-05 272 0.0383562
1e-05 274 0.0356164
1e-05 276 0.0465753
1e-05 278 0.0191781
1e-05 280 0.0520548
1e-05 282 0.0246575
1e-05 284 0.0356164
1e-05 286 0.0520548
1e-05 288 0.0684932
1e-05 290 0.0191781
1e-05 292 0.0191781
1e-05 294 0.0246575
1e-05 296 0.0191781
1e-05 298 0.0547945
1e-05 300 0.0630137
1e-05 302 0.0383562
1e-05 304 0.0630137
1e-05 306 0.0383562
1e-05 308 0.0383562
1e-05 310 0.0520548
1e-05 312 0.0438356
1e-05 314 0.0383562
1e-05 316 0.0657534
1e-05 318 0.060274
1e-05 320 0.0383562
1e-05 322 0.0739726
1e-05 324 0.0136986
1e-05 326 0.0767123
1e-05 328 0.030137
1e-05 330 0.0246575
1e-05 332 0.0328767
1e-05 334 0.0164384
1e-05 336 0.0493151
1e-05 338 0.0410959
1e-05 340 0.0547945
1e-05 342 0.0273973
1e-05 344 0.0273973
1e-05 346 0.0520548
1e-05 348 0.0328767
1e-05 350 0.0191781
1e-05 352 0.0794521
1e-05 354 0.0520548
1e-05 356 0.0219178
1e-05 358 0.0164384
1e-05 360 0.0164384
1e-05 362 0.0109589
1e-05 364 0.0383562
1e-05 366 0.0246575
1e-05 368 0.0547945
1e-05 370 0.0383562
1e-05 372 0.0328767
1e-05 374 0.0328767
1e-05 376 0.060274
1e-05 378 0.0493151
1e-05 380 0.0547945
1e-05 382 0.0191781
1e-05 384 0.0410959
1e-05 386 0.0109589
1e-05 388 0.0410959
1e-05 390 0.0493151
1e-05 392 0.0356164
1e-05 394 0.0410959
1e-05 396 0.0794521
1e-05 398 0.0191781
1e-05 400 0.0164384
1e-05 402 0.0383562
1e-05 404 0.0630137
1e-05 406 0.0438356
1e-05 408 0.0383562
1e-05 410 0.0410959
1e-05 412 0.0109589
1e-05 414 0.0219178
1e-05 416 0.0273973
1e-05 418 0.0465753
1e-05 420 0.0273973
1e-05 422 0.0356164
1e-05 424 0.0356164
1e-05 426 0.0410959
1e-05 428 0.0575342
1e-05 430 0.0246575
1e-05 432 0.0465753
1e-05 434 0.0547945
1e-05 436 0.0273973
1e-05 438 0.0356164
1e-05 440 0.00821918
1e-05 442 0.030137
1e-05 444 0.0273973
1e-05 446 0.0520548
1e-05 448 0.106849
1e-05 450 0.156164
1e-05 452 0.0246575
1e-05 454 0.0273973
1e-05 456 0.0328767
1e-05 458 0.0410959
1e-05 460 0.0356164
1e-05 462 0.0273973
1e-05 464 0.0493151
1e-05 466 0.0383562
1e-05 468 0.0273973
1e-05 470 0.0410959
1e-05 472 0.0219178
1e-05 474 0.0328767
1e-05 476 0.0383562
1e-05 478 0.0657534
1e-05 480 0.0410959
1e-05 482 0.0328767
1e-05 484 0.0356164
1e-05 486 0.0273973
1e-05 488 0.030137
1e-05 490 0.0356164
1e-05 492 0.0547945
1e-05 494 0.0493151
1e-05 496 0.0438356
1e-05 498 0.0328767
1e-05 500 0.0383562
1e-05 502 0.00821918
1e-05 504 0.0273973
1e-05 506 0.030137
1e-05 508 0.030137
1e-05 510 0.0739726
1e-05 512 0.060274
1e-05 514 0.0493151
1e-05 516 0.0164384
1e-05 518 0.0191781
1e-05 520 0.0493151
1e-05 522 0.0246575
1e-05 524 0.0191781
1e-05 526 0.0465753
1e-05 528 0.030137
1e-05 530 0.0246575
1e-05 532 0.0109589
1e-05 534 0.0273973
1e-05 536 0.0191781
1e-05 538 0.0246575
1e-05 540 0.0383562
1e-05 542 0.0328767
1e-05 544 0.030137
1e-05 546 0.0465753
1e-05 548 0.0191781
1e-05 550 0.0493151
1e-05 552 0.0328767
1e-05 554 0.0273973
1e-05 556 0.0383562
1e-05 558 0.0219178
1e-05 560 0.0273973
1e-05 562 0.0630137
1e-05 564 0.0493151
1e-05 566 0.0410959
1e-05 568 0.0328767
1e-05 570 0.0109589
1e-05 572 0.0273973
1e-05 574 0.0219178
1e-05 576 0.0273973
1e-05 578 0.0219178
1e-05 580 0.0383562
1e-05 582 0.0273973
1e-05 584 0.0410959
1e-05 586 0.0328767
1e-05 588 0.0219178
1e-05 590 0.0493151
1e-05 592 0.0767123
1e-05 594 0.0520548
1e-05 596 0.00273973
1e-05 598 0.0164384
1e-05 600 0.0219178
1e-05 602 0.0136986
1e-05 604 0.030137
1e-05 606 0.0191781
1e-05 608 0.0356164
1e-05 610 0.030137
1e-05 612 0.0410959
1e-05 614 0.0109589
1e-05 616 0.0191781
1e-05 618 0.0219178
1e-05 620 0.0630137
1e-05 622 0.0767123
1e-05 624 0.0493151
1e-05 626 0.0246575
1e-05 628 0.0657534
1e-05 630 0.0493151
1e-05 632 0.0410959
1e-05 634 0.0575342
1e-05 636 0.0465753
1e-05 638 0.0383562
1e-05 640 0.0356164
1e-05 642 0.0684932
1e-05 644 0.112329
1e-05 646 0.0958904
1e-05 648 0.0493151
1e-05 650 0.0164384
1e-05 652 0.0246575
1e-05 654 0.0465753
1e-05 656 0.030137
1e-05 658 0.0273973
1e-05 660 0.0465753
1e-05 662 0.0410959
1e-05 664 0.0465753
1e-05 666 0.0356164
1e-05 668 0.117808
1e-05 670 0.0410959
1e-05 672 0.0410959
1e-05 674 0.0794521
1e-05 676 0.0191781
1e-05 678 0.0438356
1e-05 680 0.0383562
1e-05 682 0.0246575
1e-05 684 0.0246575
1e-05 686 0.0520548
1e-05 688 0.0191781
1e-05 690 0.0356164
1e-05 692 0
1e-05 694 0.030137
1e-05 696 0.0164384
1e-05 698 0.0493151
1e-05 700 0.0328767
1e-05 702 0.0438356
1e-05 704 0.0383562
1e-05 706 0.0410959
1e-05 708 0.0438356
1e-05 710 0.0164384
1e-05 712 0.0246575
1e-05 714 0.0356164
1e-05 716 0.0246575
1e-05 718 0.0191781
1e-05 720 0.0410959
1e-05 722 0.00821918
1e-05 724 0.0356164
1e-05 726 0.0410959
1e-05 728 0.0328767
1e-05 730 0.0246575
1e-05 732 0.0630137
1e-05 734 0.030137
1e-05 736 0
1e-05 738 0.0191781
1e-05 740 0.0328767
1e-05 742 0.0410959
1e-05 744 0.0383562
1e-05 746 0.0246575
1e-05 748 0.0410959
1e-05 750 0.0219178
1e-05 752 0.0356164
1e-05 754 0.0246575
1e-05 756 0.0328767
1e-05 758 0.0164384
1e-05 760 0.0246575
1e-05 762 0.030137
1e-05 764 0.0410959
1e-05 766 0.0219178
1e-05 768 0.0164384
1e-05 770 0.0191781
1e-05 772 0.0356164
1e-05 774 0.0465753
1e-05 776 0.0328767
1e-05 778 0.0383562
1e-05 780 0
1e-05 782 0.0109589
1e-05 784 0
1e-05 786 0.0273973
1e-05 788 0.030137
1e-05 790 0.0328767
1e-05 792 0.0356164
1e-05 794 0.0328767
1e-05 796 0.0273973
1e-05 798 0.0356164
1e-05 800 0.0191781
1e-05 802 0.0191781
1e-05 804 0.0136986
1e-05 806 0.0191781
1e-05 808 0.0383562
1e-05 810 0.0136986
1e-05 812 0.00821918
1e-05 814 0.030137
1e-05 816 0.0410959
1e-05 818 0.0465753
1e-05 820 0.0219178
1e-05 822 0.0246575
1e-05 824 0.0273973
1e-05 826 0.0328767
1e-05 828 0.0657534
1e-05 830 0.0547945
1e-05 832 0.205479
1e-05 834 0.090411
1e-05 836 0.0273973
1e-05 838 0.0328767
1e-05 840 0.0164384
1e-05 842 0.0356164
1e-05 844 0.0164384
1e-05 846 0.00547945
1e-05 848 0.0246575
1e-05 850 0.0219178
1e-05 852 0.0383562
1e-05 854 0.00547945
1e-05 856 0.0191781
1e-05 858 0.0246575
1e-05 860 0.0383562
1e-05 862 0.0191781
1e-05 864 0
1e-05 866 0.0164384
1e-05 868 0.0219178
1e-05 870 0.0438356
1e-05 872 0.0356164
1e-05 874 0.0383562
1e-05 876 0.0438356
1e-05 878 0.0219178
1e-05 880 0.0273973
1e-05 882 0.0191781
1e-05 884 0.0684932
1e-05 886 0.172603
1e-05 888 0.0575342
1e-05 890 0.0383562
1e-05 892 0.0273973
1e-05 894 0.0410959
1e-05 896 0.00273973
1e-05 898 0.0246575
1e-05 900 0.0164384
1e-05 902 0.00547945
1e-05 904 0.0191781
1e-05 906 0.0164384
1e-05 908 0.030137
1e-05 910 0.0191781
1e-05 912 0.0246575
1e-05 914 0.0356164
1e-05 916 0.0136986
1e-05 918 0.00547945
1e-05 920 0.0246575
1e-05 922 0.0356164
1e-05 924 0.00273973
1e-05 926 0.0575342
1e-05 928 0.164384
1e-05 930 0.0712329
1e-05 932 0.0164384
1e-05 934 0.0356164
1e-05 936 0.0273973
1e-05 938 0.030137
1e-05 940 0.0520548
1e-05 942 0.30137
1e-05 944 0.189041
1e-05 946 0.0219178
1e-05 948 0.0136986
1e-05 950 0.0164384
1e-05 952 0.0246575
1e-05 954 0.0219178
1e-05 956 0.030137
1e-05 958 0.0219178
1e-05 960 0.0109589
1e-05 962 0.0219178
1e-05 964 0.030137
1e-05 966 0.00273973
1e-05 968 0.0438356
1e-05 970 0
1e-05 972 0
1e-05 974 0.00821918
1e-05 976 0.0109589
1e-05 978 0.0136986
1e-05 980 0.0164384
1e-05 982 0.0273973
1e-05 984 0.0246575
1e-05 986 0.0109589
1e-05 988 0.0219178
1e-05 990 0.00547945
1e-05 992 0.0191781
1e-05 994 0.0164384
1e-05 996 0.00273973
1e-05 998 0.0383562
1e-05 1000 0.0246575
1e-05 1002 0.0219178
1e-05 1004 0.0164384
1e-05 1006 0.0109589
1e-05 1008 0.0273973
1e-05 1010 0.00273973
1e-05 1012 0.00273973
1e-05 1014 0.00273973
1e-05 1016 0.0328767
1e-05 1018 0.0246575
1e-05 1020 0.00547945
1e-05 1022 0.0273973
1e-05 1024 0.0164384
1e-05 1026 0.0164384
1e-05 1028 0.00821918
1e-05 1030 0.0273973
1e-05 1032 0.0547945
1e-05 1034 0.0164384
1e-05 1036 0.0438356
1e-05 1038 0.0191781
1e-05 1040 0.0273973
1e-05 1042 0.0191781
1e-05 1044 0.00547945
1e-05 1046 0.0136986
1e-05 1048 0.0191781
1e-05 1050 0.00547945
1e-05 1052 0.00821918
1e-05 1054 0.0136986
1e-05 1056 0.0191781
1e-05 1058 0.030137
1e-05 1060 0.0164384
1e-05 1062 0.0273973
1e-05 1064 0.0136986
1e-05 1066 0.0109589
1e-05 1068 0.00821918
1e-05 1070 0.0410959
1e-05 1072 0.0246575
1e-05 1074 0.0191781
1e-05 1076 0.00821918
1e-05 1078 0.00821918
1e-05 1080 0.0191781
1e-05 1082 0.0493151
1e-05 1084 0.0109589
1e-05 1086 0.00273973
1e-05 1088 0.0136986
1e-05 1090 0.00821918
1e-05 1092 0.0136986
1e-05 1094 0.00547945
1e-05 1096 0.00821918
1e-05 1098 0.0164384
1e-05 1100 0.0547945
1e-05 1102 0.150685
1e-05 1104 0.172603
1e-05 1106 0.0246575
1e-05 1108 0.0164384
1e-05 1110 0.0383562
1e-05 1112 0.0547945
1e-05 1114 0.0273973
1e-05 1116 0.0136986
